300;10;2018-09-23 19:20:41;2018-09-23 20:58:54
301;10;2018-09-30 09:03:39;2018-09-30 11:32:09
302;10;2018-09-15 03:11:49;2018-09-15 05:32:53
303;10;2018-08-20 06:53:59;2018-08-20 07:53:33
304;10;2018-09-22 00:31:02;2018-09-22 01:03:46
305;10;2018-08-26 03:35:05;2018-08-26 05:20:54
306;10;2018-08-30 22:48:06;2018-08-30 23:59:52
307;10;2018-09-13 16:45:02;2018-09-13 19:10:42
308;10;2018-08-31 14:28:42;2018-08-31 16:37:45
309;10;2018-08-31 19:09:53;2018-08-31 20:44:05
310;10;2018-08-25 19:51:30;2018-08-25 20:32:10
311;10;2018-08-27 23:39:11;2018-08-28 00:22:16
312;10;2018-08-25 12:51:00;2018-08-25 15:36:30
313;10;2018-09-21 08:37:21;2018-09-21 09:46:20
314;10;2018-08-12 17:35:17;2018-08-12 18:53:11
315;10;2018-09-18 09:46:09;2018-09-18 12:11:50
316;10;2018-09-11 22:22:03;2018-09-12 00:49:56
317;10;2018-08-12 15:23:58;2018-08-12 17:03:54
318;10;2018-09-18 19:31:07;2018-09-18 21:54:34
319;10;2018-08-31 11:52:31;2018-08-31 13:29:15
320;10;2018-08-08 16:39:45;2018-08-08 17:12:42
321;10;2018-08-25 11:47:40;2018-08-25 13:33:44
322;10;2018-08-24 06:11:13;2018-08-24 07:52:04
323;10;2018-09-27 06:37:58;2018-09-27 08:42:50
324;10;2018-09-09 18:42:24;2018-09-09 21:07:02
325;10;2018-09-07 00:37:34;2018-09-07 01:27:44
326;10;2018-08-14 13:48:27;2018-08-14 15:07:49
327;10;2018-08-24 22:02:06;2018-08-25 00:44:38
328;10;2018-09-07 07:46:44;2018-09-07 09:30:06
329;10;2018-09-01 13:33:15;2018-09-01 16:00:38
330;10;2018-09-08 10:43:56;2018-09-08 11:02:21
331;10;2018-09-27 16:39:15;2018-09-27 17:27:10
332;10;2018-09-21 01:40:14;2018-09-21 03:20:26
333;10;2018-08-17 04:53:52;2018-08-17 06:27:14
334;10;2018-08-07 11:10:22;2018-08-07 11:17:38
335;10;2018-08-27 11:46:52;2018-08-27 11:56:27
336;10;2018-09-22 17:10:16;2018-09-22 17:10:57
337;10;2018-08-18 21:55:02;2018-08-18 22:48:02
338;10;2018-08-23 02:10:13;2018-08-23 02:23:04
339;10;2018-09-20 07:12:01;2018-09-20 08:14:55
340;10;2018-08-29 13:26:17;2018-08-29 14:12:37
341;10;2018-09-09 23:57:08;2018-09-09 23:58:57
342;10;2018-09-03 10:30:59;2018-09-03 10:36:38
343;10;2018-09-06 18:41:30;2018-09-06 19:40:28
344;10;2018-09-29 14:43:12;2018-09-29 16:35:59
345;10;2018-08-21 15:38:41;2018-08-21 16:24:10
346;10;2018-08-19 19:22:04;2018-08-19 20:55:06
347;10;2018-08-28 21:26:56;2018-08-28 22:56:32
348;10;2018-09-19 11:52:35;2018-09-19 13:56:32
349;10;2018-09-26 21:29:40;2018-09-26 23:12:12
350;10;2018-08-10 08:36:12;2018-08-10 10:32:50
351;10;2018-09-29 15:06:18;2018-09-29 17:37:07
352;10;2018-08-14 07:46:50;2018-08-14 09:09:22
353;10;2018-08-06 22:39:42;2018-08-07 00:07:46
354;10;2018-08-28 20:48:56;2018-08-28 20:56:51
355;11;2018-09-14 21:58:04;2018-09-14 22:33:56
356;11;2018-09-25 04:59:59;2018-09-25 07:46:04
357;11;2018-09-13 23:10:41;2018-09-14 00:48:18
358;11;2018-09-17 04:28:28;2018-09-17 06:48:31
359;11;2018-09-18 12:02:11;2018-09-18 13:02:35
360;11;2018-09-11 23:01:01;2018-09-11 23:41:59
361;11;2018-09-12 06:02:13;2018-09-12 07:22:59
362;11;2018-09-13 11:48:22;2018-09-13 14:04:19
363;11;2018-09-20 07:30:26;2018-09-20 09:19:34
364;11;2018-09-19 06:26:45;2018-09-19 07:13:58
365;11;2018-09-22 16:54:31;2018-09-22 19:25:54
366;11;2018-09-17 21:00:55;2018-09-17 23:17:49
367;11;2018-09-23 12:23:58;2018-09-23 14:33:23
368;11;2018-09-14 01:01:28;2018-09-14 01:38:07
369;11;2018-09-07 10:25:37;2018-09-07 12:54:09
370;11;2018-09-07 19:01:52;2018-09-07 21:32:43
371;11;2018-09-24 01:40:04;2018-09-24 04:08:28
372;11;2018-09-06 02:11:56;2018-09-06 03:18:45
373;11;2018-09-13 04:11:27;2018-09-13 06:50:48
374;11;2018-09-15 06:26:14;2018-09-15 08:20:04
375;11;2018-09-16 06:11:49;2018-09-16 08:40:44
376;11;2018-09-24 09:48:23;2018-09-24 11:16:14
377;11;2018-09-15 12:59:07;2018-09-15 13:05:11
378;11;2018-09-03 02:29:51;2018-09-03 04:36:44
379;11;2018-09-04 09:25:19;2018-09-04 10:42:56
380;11;2018-09-19 02:29:38;2018-09-19 02:42:17
381;11;2018-09-15 07:24:04;2018-09-15 09:04:07
382;11;2018-09-18 19:12:39;2018-09-18 19:59:18
383;11;2018-09-09 08:57:13;2018-09-09 10:17:31
384;11;2018-09-25 20:39:15;2018-09-25 21:45:21
385;11;2018-09-17 09:47:37;2018-09-17 11:50:39
386;11;2018-09-04 05:14:48;2018-09-04 06:03:27
387;11;2018-09-27 09:38:41;2018-09-27 12:07:22
388;11;2018-09-26 09:24:36;2018-09-26 10:55:36
389;11;2018-09-20 03:19:58;2018-09-20 05:19:35
390;11;2018-09-28 05:44:15;2018-09-28 07:56:05
391;11;2018-09-21 05:12:32;2018-09-21 06:34:12
392;11;2018-09-18 05:13:32;2018-09-18 05:40:05
393;11;2018-09-23 14:16:14;2018-09-23 14:19:42
394;11;2018-09-26 10:50:06;2018-09-26 11:21:11
395;11;2018-09-19 17:07:47;2018-09-19 17:50:45
396;11;2018-09-14 22:59:20;2018-09-14 23:36:49
397;11;2018-09-10 12:34:56;2018-09-10 12:37:47
398;11;2018-09-20 15:55:18;2018-09-20 18:35:54
399;11;2018-09-08 12:19:24;2018-09-08 13:42:00
400;11;2018-09-08 18:29:25;2018-09-08 21:02:52
401;18;2018-08-19 06:53:27;2018-08-19 09:19:14
402;18;2018-09-09 19:09:41;2018-09-09 21:17:36
403;18;2018-08-21 22:18:08;2018-08-21 22:51:11
404;18;2018-08-29 04:53:56;2018-08-29 05:04:18
405;18;2018-08-16 02:32:38;2018-08-16 04:46:23
406;18;2018-09-16 09:25:40;2018-09-16 11:55:25
407;18;2018-08-30 06:34:22;2018-08-30 07:27:54
408;18;2018-09-30 01:06:31;2018-09-30 02:14:45
409;18;2018-09-19 02:09:34;2018-09-19 03:30:32
410;18;2018-09-16 21:42:40;2018-09-16 22:24:13
411;18;2018-09-11 13:48:21;2018-09-11 15:27:48
412;18;2018-08-12 20:54:44;2018-08-12 21:38:02
413;18;2018-09-07 08:46:17;2018-09-07 10:25:21
414;18;2018-08-22 15:57:32;2018-08-22 16:31:35
415;18;2018-08-29 16:23:38;2018-08-29 16:43:23
416;18;2018-09-20 13:13:05;2018-09-20 15:12:21
417;18;2018-09-12 19:42:39;2018-09-12 19:53:47
418;18;2018-08-31 15:17:56;2018-08-31 16:48:57
419;18;2018-08-16 19:23:55;2018-08-16 21:40:44
420;18;2018-08-31 13:46:41;2018-08-31 15:28:26
421;18;2018-09-26 03:38:53;2018-09-26 03:42:16
422;18;2018-08-17 01:03:30;2018-08-17 01:33:25
423;18;2018-09-18 10:52:04;2018-09-18 13:08:43
424;18;2018-09-29 10:32:15;2018-09-29 11:53:51
425;18;2018-08-14 09:24:25;2018-08-14 10:05:05
426;18;2018-09-15 23:03:22;2018-09-15 23:23:00
427;18;2018-09-29 13:53:41;2018-09-29 14:17:40
428;18;2018-08-17 02:14:27;2018-08-17 03:24:44
429;18;2018-09-02 15:57:06;2018-09-02 16:19:13
430;18;2018-09-06 14:19:41;2018-09-06 16:25:50
431;18;2018-08-15 12:24:53;2018-08-15 14:36:18
432;18;2018-08-18 07:21:35;2018-08-18 07:52:05
433;18;2018-09-12 18:17:08;2018-09-12 19:16:12
434;18;2018-08-25 02:03:03;2018-08-25 04:04:03
435;18;2018-08-31 12:11:39;2018-08-31 14:22:30
436;18;2018-08-23 11:28:01;2018-08-23 11:41:55
437;18;2018-08-18 19:32:22;2018-08-18 21:13:42
438;18;2018-09-23 06:19:51;2018-09-23 07:57:06
439;18;2018-08-24 11:19:39;2018-08-24 11:20:19
440;18;2018-09-25 10:21:00;2018-09-25 11:45:03
441;18;2018-09-21 01:03:23;2018-09-21 01:21:58
442;18;2018-09-16 19:18:46;2018-09-16 20:38:16
443;18;2018-09-23 10:58:31;2018-09-23 12:15:15
444;18;2018-09-12 08:31:25;2018-09-12 09:06:28
445;18;2018-09-27 22:44:36;2018-09-27 22:57:22
446;18;2018-08-15 05:29:51;2018-08-15 05:49:29
447;18;2018-08-18 03:37:37;2018-08-18 04:37:03
448;18;2018-09-25 14:15:06;2018-09-25 15:12:31
449;18;2018-08-31 17:02:01;2018-08-31 18:26:08
450;18;2018-09-10 21:10:16;2018-09-10 23:55:12
451;18;2018-09-02 07:25:06;2018-09-02 08:25:23
452;18;2018-09-03 15:14:45;2018-09-03 15:27:33
453;18;2018-09-02 01:29:08;2018-09-02 02:26:49
454;18;2018-09-18 07:52:56;2018-09-18 09:38:55
455;20;2018-09-29 04:06:28;2018-09-29 06:51:18
456;20;2018-09-26 21:45:26;2018-09-27 00:05:03
457;20;2018-09-28 23:57:07;2018-09-29 01:39:31
458;20;2018-09-28 11:33:34;2018-09-28 13:41:24
459;20;2018-09-26 13:18:32;2018-09-26 15:18:02
460;20;2018-09-26 12:19:28;2018-09-26 12:25:16
461;20;2018-09-30 10:37:27;2018-09-30 12:55:57
462;20;2018-09-26 09:48:18;2018-09-26 10:39:32
463;20;2018-09-29 09:56:27;2018-09-29 11:39:33
464;20;2018-09-27 18:52:35;2018-09-27 20:08:41
465;20;2018-09-26 06:17:52;2018-09-26 06:51:14
466;20;2018-09-30 00:39:20;2018-09-30 01:10:28
