102776;912101
102776;912105
102776;912108
102776;912110
102776;912115
102776;912120
102776;912124
102776;912127
102776;912132
102776;912136
102776;912138
102776;912141
102776;912145
102776;912149
102776;912154
102776;912156
102776;912158
102776;912161
102776;912164
102776;912168
102851;912798
102851;912803
102851;912807
103004;914252
103004;914260
103004;914273
103004;914278
103004;914287
103004;914294
103004;914317
103004;914336
103004;914354
103004;914359
103004;914373
103004;914416
103004;914434
103004;914482
103082;914965
103161;915660
103161;915661
103241;916292
103241;916293
103241;916294
103241;916295
103241;916296
103241;916297
103241;916298
103241;916299
103241;916300
103241;916301
103241;916302
103241;916303
103241;916304
103241;916305
103571;919801
103571;919807
103571;919820
103571;919840
103571;919845
103571;919870
103571;919887
103571;919911
103571;919936
103571;919953
103571;919970
103656;920570
103742;921416
103742;921418
103742;921423
103742;921424
103742;921425
103742;921426
103742;921427
103742;921430
103742;921431
103742;921432
103829;922135
103829;922141
103917;922844
103917;922845
103917;922846
103917;922847
103917;922848
103917;922849
103917;922850
103917;922851
103917;922855
103917;922859
103917;922861
103917;922862
103917;922866
103917;922867
103917;922871
103917;922873
103917;922876
103917;922878
103917;922880
103917;922881
103917;922887
103917;922891
103917;922892
103917;922896
103917;922898
103917;922900
104006;923545
104006;923548
104006;923551
104006;923553
104006;923558
104006;923559
104006;923563
104006;923566
104006;923569
104006;923573
104006;923574
104006;923576
104006;923580
104006;923585
104006;923587
104006;923591
104006;923593
104006;923598
104006;923601
104006;923603
104006;923606
104006;923608
104006;923610
104006;923611
104006;923616
104006;923618
104096;924346
104187;925128
104187;925142
104187;925155
104187;925164
104187;925178
104187;925196
104187;925210
104187;925226
104187;925241
104187;925249
104279;925945
104279;925947
104372;926957
104372;926958
104372;926959
104372;926960
104372;926961
104372;926962
104372;926963
104372;926964
104372;926965
104372;926966
104372;926967
104466;927962
104466;927963
104466;927964
104561;928962
104561;928963
104561;928964
104561;928965
104561;928966
104657;930052
104657;930053
104657;930054
104657;930055
104657;930056
104657;930057
104657;930058
104657;930059
104657;930060
104657;930061
104657;930062
104657;930063
104657;930064
104754;930839
104754;930841
104852;931811
104852;931812
104852;931813
104852;931818
104852;931821
104852;931826
104951;933249
