887954;66971
887955;66971
887956;66971
887957;66971
887958;66971
887959;66971
887960;66971
887961;66971
887962;66971
887963;66971
887964;66971
887965;66971
887966;66971
887967;66971
889724;74520
889725;74520
889726;74520
889727;74520
889728;74520
889729;74520
889730;74520
889731;74520
889732;74520
889733;74520
889734;74520
889735;74520
889736;74520
889737;74520
889738;74520
889739;74520
889740;74520
889741;74520
889742;74520
889743;74520
889744;74520
889745;74520
889746;74520
889747;74520
889748;74520
889749;74520
889750;74520
889751;74520
889752;74520
890295;74548
890296;74548
890297;74548
890298;74548
890299;74548
890300;74548
890301;74548
890302;74548
890303;74548
890304;74548
890305;74548
890306;74548
890805;74549
890806;74549
890807;74549
890808;74549
890809;74549
890810;74549
890811;74549
890812;74549
890813;74549
890814;74549
890815;74549
890816;74549
891221;74579
891222;74579
891223;74579
891224;74579
891664;11700
891665;11700
891668;11700
891672;11700
891674;11700
891677;11700
891678;11700
891680;11700
891681;11700
891682;11700
892202;74614
892204;74614
892205;74614
892206;74614
892207;74614
892208;74614
892210;74614
892211;74614
892212;74614
892213;74614
892214;74614
892216;74614
892217;74614
892219;74614
892222;74614
892223;74614
892224;74614
892725;74630
892726;74630
892727;74630
892728;74630
892729;74630
892730;74630
892731;74630
892732;74630
892733;74630
892734;74630
892735;74630
893389;9123
893390;9123
893391;9123
893392;9123
893393;9123
893394;9123
893395;9123
893838;74318
893839;74318
894871;4029
894875;4029
894880;4029
894883;4029
894885;4029
894888;4029
894892;4029
894898;4029
894902;4029
894907;4029
894910;4029
894912;4029
895518;1055
895519;1055
895522;1055
895524;1055
895528;1055
895530;1055
895534;1055
895535;1055
895538;1055
895540;1055
895544;1055
895547;1055
895550;1055
896195;157739
896197;157739
896199;157739
896201;157739
896203;157739
896206;157739
896209;157739
896211;157739
896213;157739
896878;157739
896880;157739
896882;157739
896884;157739
896885;157739
896887;157739
896889;157739
898202;1802
898204;1802
898872;71495
898876;71495
898879;71495
898883;71495
898884;71495
898887;71495
898888;71495
898891;71495
898894;71495
898897;71495
898900;71495
898902;71495
898906;71495
898910;71495
898912;71495
898915;71495
899712;5369
899713;5369
899715;5369
899717;5369
900695;17198
5885887;17198
900697;17198
900700;17198
901538;74801
901539;74801
901541;74801
901543;74801
901544;74801
901545;74801
901548;74801
901550;74801
901552;74801
901554;74801
901557;74801
901559;74801
901560;74801
901562;74801
901563;74801
901565;74801
901566;74801
901567;74801
901569;74801
901571;74801
901573;74801
901576;74801
901578;74801
901579;74801
901581;74801
902895;74857
902896;74857
902897;74857
902898;74857
902899;74857
902900;74857
902901;74857
902902;74857
902904;74857
902905;74857
902906;74857
902907;74857
902908;74857
902909;74857
904116;74054
904117;74054
904118;74054
904119;74054
904120;74054
904121;74054
904122;74054
904123;74054
904124;74054
904125;74054
904126;74054
904127;74054
904814;2059
904815;2059
904816;2059
904817;2059
904818;2059
904819;2059
904820;2059
904821;2059
904822;2059
904823;2059
904824;2059
904825;2059
905321;1060
905322;1060
905323;1060
905324;1060
905325;1060
905326;1060
905327;1060
905328;1060
905329;1060
905330;1060
905999;75061
906000;75061
906864;4093
906865;4093
906866;4093
906867;4093
906868;4093
906869;4093
906870;4093
906871;4093
906872;4093
906873;4093
906874;4093
906875;4093
906876;4093
906877;4093
906878;4093
907917;409
907918;409
907919;409
907920;409
907921;409
912060;1302
912065;1302
912068;1302
912072;1302
912076;1302
912077;1302
912081;1302
912085;1302
912089;1302
912092;1302
912097;1302
912101;1302
912105;1302
912108;1302
912110;1302
912115;1302
912120;1302
912124;1302
912127;1302
912132;1302
912136;1302
912138;1302
912141;1302
912145;1302
912149;1302
912154;1302
912156;1302
912158;1302
912161;1302
912164;1302
912168;1302
912798;7788
912803;7788
912807;7788
914252;75177
914260;75177
914273;75177
914278;75177
914287;75177
914294;75177
914317;75177
914336;75177
914354;75177
914359;75177
914373;75177
914416;75177
914434;75177
914482;75177
914965;6362
915660;15030
915661;15030
916292;1439
916293;1439
916294;1439
916295;1439
916296;1439
916297;1439
916298;1439
916299;1439
916300;1439
916301;1439
916302;1439
916303;1439
916304;1439
916305;1439
919801;75321
919807;75321
919820;75321
919840;75321
919845;75321
919870;75321
919887;75321
919911;75321
919936;75321
919953;75321
919970;75321
920570;13160
921416;10874
921418;10874
921423;10874
921424;10874
921425;10874
921426;10874
921427;10874
921430;10874
921431;10874
921432;10874
922135;896
922141;896
922844;10375
922845;10375
922846;10375
922847;10375
922848;10375
922849;10375
922850;10375
922851;10375
922855;10375
922859;10375
922861;10375
922862;10375
922866;10375
922867;10375
922871;10375
922873;10375
922876;10375
922878;10375
922880;10375
922881;10375
922887;10375
922891;10375
922892;10375
922896;10375
922898;10375
922900;10375
923545;1523638
923548;1523638
923551;1523638
923553;1523638
923558;1523638
923559;1523638
923563;1523638
923566;1523638
923569;1523638
923573;1523638
923574;1523638
923576;1523638
923580;1523638
923585;1523638
923587;1523638
923591;1523638
923593;1523638
923598;1523638
923601;1523638
923603;1523638
923606;1523638
923608;1523638
923610;1523638
923611;1523638
923616;1523638
923618;1523638
924346;75460
925128;59511
925142;59511
925155;59511
925164;59511
925178;59511
925196;59511
925210;59511
925226;59511
925241;59511
925249;59511
925945;564
925947;564
926957;9924
926958;9924
926959;9924
926960;9924
926961;9924
926962;9924
926963;9924
926964;9924
926965;9924
926966;9924
926967;9924
927962;3197
927963;3197
927964;3197
928962;5080
928963;5080
928964;5080
928965;5080
928966;5080
930052;73166
930053;73166
930054;73166
930055;73166
930056;73166
930057;73166
930058;73166
930059;73166
930060;73166
930061;73166
930062;73166
930063;73166
930064;73166
930839;381
930841;381
931811;201993
931812;201993
931813;201993
931818;201993
931821;201993
931826;201993
933249;75659
